subject,class_level,chapter_order,concept,exams,archetype,build_class,archetype_v2,v2_confidence,v2_evidence,v2_top_sim
mathematics,11,3,Compound Angle Formulas and Trigonometric Identities,j,none_symbolic,none,gap_derivation_tree,med,"[passes split: process_flow vs gap_derivation_tree; demoted, conservative side kept] Figure 3.12 is drawn as ~10 labelled boxes with arrows (B to -B, cofunction, add/subtract pairs) fanning out from cos(A-B); Figure 3.13 draws the four-point chord proof on the unit circle.",0.6920
mathematics,11,3,Multiple and Sub-Multiple Angle Formulas,j,none_symbolic,none,gap_number_line,med,"[both passes GAP, names differed: gap_multiple_angle_ladder / gap_number_line] A figure draws nodes cos2x, cos4x, cos8x, cos3x, cos6x, cos5x joined by x2/x3 arrows with leading coefficients; a second figure charts two revolutions of A against one of A/2.",0.6117
mathematics,11,3,Transformation Formulas: Sum to Product and Product to Sum,j,none_symbolic,none,none_symbolic,high,"No figure in ten chunks; the text is the four product-to-sum and four sum-to-product formulas, the C=A+B substitution derivation, and worked cancellations with numerical spot-checks.",0.5784
mathematics,11,3,Conditional Trigonometric Identities,j,none_symbolic,none,none_symbolic,med,"The on-topic chunks are the A+B+C=pi identity list and the one-line tangent proof from tan(A+B)=-tan C; the only figure retrieved is the compound-angle derivation tree, not this material.",0.6538
mathematics,11,3,Trigonometric Equations: Principal and General Solutions,j,unit_circle_trig,widget,gap_unit_circle,med,"[both passes GAP, names differed: gap_trig_graph / gap_unit_circle] Fig 3.14 is rendered: the sine wave cut by the horizontal line y=1/2 with the two principal solutions marked at 30 and 150 degrees; xy_plot cannot add a cut line to a sine or annotate crossings.",0.6803
mathematics,11,3,Maximum and Minimum Values of Trigonometric Expressions,j,none_symbolic,none,gap_trig_graph,med,"One figure plots y=3sin x+4cos x reaching +-5 beside y=3sin^2 x+4cos^2 x trapped in [3,4]; a phase-shifted sinusoid and 3+cos^2 x are both outside xy_plot's a*sin(bx)+c form.",0.6886
mathematics,11,3,Summation of Trigonometric Series,j,none_symbolic,none,none_symbolic,med,"Nine chunks are the AP-sum closed form, the doubling-product cascade and telescoping identities; the one 'Figure' is four rows of annotated algebra showing which terms cancel, not a drawn object.",0.6711
mathematics,11,4,Algebra of Complex Numbers and Powers of i,j,none_symbolic,none,gap_argand_diagram,high,"Fig 4.1 is rendered on Re/Im axes: 1, i, -1, -i with 'x i' arrows showing multiplication by i as a quarter-turn. The rest is i^n mod 4 and a+ib arithmetic.",0.6913
mathematics,11,4,Modulus and Conjugate: Properties and Manipulation,j,none_symbolic,none,gap_argand_diagram,high,Fig 4.2 is rendered: z=3+2i and z-bar=3-2i on Re/Im axes with the real axis as mirror line and |z|=sqrt(13) drawn as a distance.,0.7137
mathematics,11,4,Square Root of a Complex Number,j,none_symbolic,none,none_symbolic,med,"The on-topic chunk sets sqrt(a+ib)=x+iy and solves x^2-y^2=a, 2xy=b with sgn(xy)=sgn(b) — pure algebra; the figures in the other retrieved chunks belong to the conjugate and powers-of-i concepts.",0.6340
mathematics,11,4,Quadratic and Polynomial Equations with Complex Roots,j,none_symbolic,none,gap_argand_diagram,high,"Fig 4.4 is rendered as three Re/Im panels plotting where the roots sit: 1 and 3 for D>0, a repeated 2 for D=0, and 2+3i / 2-3i for D<0.",0.6502
mathematics,11,4,Argument and Polar Form in the Argand Plane,j,argand,widget,gap_argand_diagram,high,"Fig 4.3 is rendered: P(x,y) on Re/Im axes with r=|z|, theta=arg z, and the projections x=r cos theta, y=r sin theta shown for z=1+i sqrt(3).",0.6730
mathematics,11,4,De Moivre's Theorem and Euler Form,j,none_symbolic,none,none_symbolic,med,"[passes split: none_symbolic vs gap_argand_diagram; demoted, conservative side kept] Nine of ten chunks are e^{i theta}=cos+i sin, the series proof, z^n=r^n e^{in theta} and worked powers; the subtopic's only figure draws the roots-of-unity polygon, which belongs to the roots concept.",0.6254
mathematics,11,4,Cube Roots and nth Roots of Unity,j,none_symbolic,none,gap_argand_diagram,high,"[both passes GAP, names differed: gap_roots_of_unity_polygon / gap_argand_diagram] The chunks carry Fig 4.5, 'Roots of unity as regular polygons, equally spaced by 2pi/n', and the prose says the n roots are the vertices of a regular n-gon on the unit circle.",0.5438
mathematics,11,4,Triangle Inequality and Extreme Values of Modulus,j,none_symbolic,none,none_symbolic,med,"The chunks prove |z1+z2|<=|z1|+|z2| by expanding (z1+z2)(z1+z2)-bar, state the parallelogram identity and the extrema bound ||z0|-r|<=|z|<=|z0|+r; no figure is drawn for any of it.",0.5749
mathematics,11,4,Loci and Regions in the Argand Plane,j,argand,widget,gap_argand_diagram,high,"Fig 4.6 is rendered on Re/Im axes: the circle |z-z0|=r about z0=3+4i with radius 2 and |z|min=3, |z|max=7 marked; xy_plot cannot draw a circle.",0.5555
mathematics,11,4,Rotation Theorem and Triangle Geometry in the Argand Plane,j,argand,widget,gap_coordinate_triangle,med,"[both passes GAP, names differed: gap_coordinate_triangle / gap_argand_diagram] The chunks state the angle at the common vertex z1 between the displacements z2-z1 and z3-z1, plus centroid and equilateral conditions — a labelled triangle on axes; only a polar-form figure is actually rendered here.",0.5853
mathematics,11,4,Summation of Trigonometric Series using Complex Numbers,j,none_symbolic,none,none_symbolic,low,"Retrieval missed the concept: the ten chunks are powers of i, Euler's formula, modulus theorems and a+ib practice, with no summation of a trigonometric series anywhere.",0.5140
mathematics,11,4,Nature of Roots and the Discriminant,j,none_symbolic,none,gap_argand_diagram,med,"Fig 4.4 is rendered plotting the roots for D>0, D=0 and D<0 on Re/Im axes; prose elsewhere talks about reading a parabola's position, but no parabola is plotted in these chunks.",0.5377
mathematics,11,4,Relations Between Roots and Coefficients and Symmetric Functions of Roots,j,none_symbolic,none,none_symbolic,med,"The on-topic chunk is algebraic identities: alpha^2+beta^2=(b^2-2ac)/a^2, (alpha-beta)^2=D/a^2, alpha^3+beta^3, plus Newton's recurrence; the one figure retrieved is the transformation-rule mapping.",0.5657
mathematics,11,4,Formation of Quadratic Equations and Condition for a Common Root,j,none_symbolic,none,none_symbolic,med,The two top chunks derive (c1a2-c2a1)^2=(a1b2-a2b1)(b1c2-b2c1) by Cramer's rule and give a prose procedure for eliminating x^2 and substituting back; no figure accompanies either.,0.7013
mathematics,11,5,Solving Linear Inequalities in One Variable,j,none_symbolic,none,gap_number_line,high,Figures 5.1 and 5.2 are printed and rendered in the chunks: hollow/filled circles at 2 and 1 with shading running rightward to +infinity; step 7 of the procedure is 'represent on a number line'.,0.7096
mathematics,11,5,Integral Solutions of Inequalities,j,none_symbolic,none,none_symbolic,med,"The on-topic chunk works Example 3 purely algebraically: solve 3x-2>4 and 2(x-1)<=x+3, intersect to (2,5], list integers 3,4,5 and sum them. No figure is attached to the counting step.",0.6207
mathematics,11,5,Word Problems on Linear Inequalities,j,none_symbolic,none,none_symbolic,med,"The three word-problem chunks give a phrase-to-symbol translation table, modelling rules, pitfalls and a cheat sheet; no figure caption appears anywhere in the unit's retrieved sections.",0.6888
mathematics,11,5,Graphical Solution of Linear Inequalities in Two Variables,j,geometry_plane,widget,gap_inequality_region,high,"Figure 5.4 is rendered: the solid boundary 2x+3y=12 through (6,0) and (0,4) with the half-plane containing the test point (0,0) shaded; solid-vs-dotted line style is the teaching point.",0.6861
mathematics,11,5,Systems of Linear Inequalities and Feasible Regions,j,geometry_plane,widget,gap_feasible_region,high,"Figure 5.5 draws the bounded feasible triangle with vertices (1,0),(4,0),(1,3); Addendum F's Figure 3 draws a bounded triangle and an unbounded first-quadrant region, each with its interior test point.",0.6378
mathematics,11,5,Inequalities Involving Modulus,j,none_symbolic,none,gap_number_line,high,Figure 5.8 is rendered as a number line with a hollow circle at 3 shaded rightward and x=0 crossed out; Figure 5.7 draws the case split for |x-1|+|x+2|<5 as per-case segments and their union.,0.7124
mathematics,11,5,Polynomial and Rational Inequalities by the Wavy Curve Method,j,xy_plot,widget,gap_sign_chart,high,"Figure 5.6 is rendered: the sign walk for (x+3)(x-1)^2(x-4)/(x+2)>=0 with + / - intervals marked, a hollow denominator root and a labelled bounce at the even-multiplicity root.",0.6718
mathematics,11,5,Inequalities with Irrational (Square Root) Expressions,j,none_symbolic,none,gap_sqrt_curve_vs_line,med,"Addendum C's chunk carries Figure 5.11: 'y=sqrt(x+3) and y=x+1 meet at (1,2): the curve is above on -3<=x<1, the line on x>1' — a plotted sqrt curve, which the plot widget's curve kinds exclude.",0.6038
mathematics,11,5,Exponential and Logarithmic Inequalities,j,none_symbolic,none,none_symbolic,med,"The nearest chunk finds domains of log and radical expressions by anchoring the sign on the far right and walking left, reporting intervals like (2,3]; the work is written out, not drawn.",0.5475
mathematics,11,6,Fundamental Principle of Counting,j,none_symbolic,none,gap_tree_diagram,high,"Figure 6.1 draws one sabzi branch expanded in full so the leaves count 4x3x2=24, and Figure 6.2 is rendered as a1..am paired to b1..bn showing m groups of n.",0.5503
mathematics,11,6,Factorial Notation and Its Properties,j,none_symbolic,none,none_symbolic,med,"The factorial material is the definition n!=n(n-1)...1, 0!=1 justified by recursion and by the empty arrangement, plus a formula table; the subtopic's two figures illustrate the multiplication principle instead.",0.5736
mathematics,11,6,Permutations of Distinct Objects,j,none_symbolic,none,gap_slot_diagram,med,"The chunk closes with Figure 6.3, 'Position 1 has n choices down to n-r+1 at position r; multiply to get nPr' — a drawn row of labelled position boxes carrying their option counts.",0.6547
mathematics,11,6,Permutations with Repetition and Identical Objects,j,none_symbolic,none,none_symbolic,med,"The alike-objects result is derived by the over-counting argument in prose and algebra (pretend the p identical objects are labelled, then divide by p!); no figure is captioned for the repetition case.",0.6547
mathematics,11,6,Arrangements with Restrictions and the Gap Method,j,none_symbolic,none,gap_slot_diagram,med,"The top-matching chunk is the Figure 6.4 caption itself: 'Gluing A and B gives 48 arrangements, the gap method 72, and 48 + 72 = 120', a drawn block-and-gaps layout _C_D_E_.",0.4622
mathematics,11,6,Circular Permutations,j,none_symbolic,none,none_symbolic,med,"The (n-1)! derivation is verbal and algebraic — reading a circle off from each of n starting points gives n linear arrangements, so divide n! by n; the 3-friend check is described in words, not drawn.",0.6256
mathematics,11,6,Combinations and Selections,j,none_symbolic,none,gap_selection_cases,med,"Figure 6.6 is rendered as three labelled panels — INCLUDE k, EXCLUDE k, AT LEAST m — each with the count it reduces to (8C4=70, 8C5=56, 9C5-7C5=105).",0.6413
mathematics,11,6,Division into Groups and Distribution of Identical Objects,j,none_symbolic,none,gap_stars_and_bars,high,"Figures 6.7 and 6.8 are rendered in full: six stars split by three bars into blocks 2,1,0,3 giving 9C3=84, and B1..B6 split as unlabelled bundles (10) versus named to Asha and Ravi (20).",0.5170
mathematics,11,6,"Geometrical Counting: Lines, Triangles and Diagonals",j,geometry_plane,widget,gap_collinear_points,high,"[both passes GAP, names differed: gap_collinear_points / gap_point_configuration] Figure 6.9 is rendered: 10 points with P1..P4 collinear, annotated '4C2=6 pairs but only 1 line', and one genuine triangle shaded, giving 40 lines and 116 triangles.",0.5497
mathematics,11,6,Counting Divisors and Number-Theoretic Selections,j,none_symbolic,none,gap_divisor_ladder,high,"Figure 3 is rendered as a divisor ladder for N=360: exponent columns 2^0..2^3, 3^0..3^2, 5^0..5^1 with one path down them picking the divisor 20, and whole-column colouring giving the coprime splits.",0.5772
mathematics,11,6,Counting Functions and Mappings Between Finite Sets,j,none_symbolic,none,gap_mapping_diagram,high,"The chunk ends with Figure 6.11, 'An onto map from 6 objects to 4 boxes, fibres of size 3, 1, 1, 1: N(6,4) = 1560' — elements drawn with arrows into their images.",0.5352
mathematics,11,6,Inclusion-Exclusion Principle and Derangements,j,none_symbolic,none,none_symbolic,med,"Ten chunks of union formulas, the counting-ledger proof, the alternating sum S1-S2+S3, onto counts N(n,k)=k!S(n,k) and derangement tables; no figure caption appears in any of them.",0.5073
mathematics,11,6,Sum of Numbers Formed by Given Digits,j,none_symbolic,none,none_symbolic,med,"The result is derived by place-value counting — each digit sits in each place (n-1)! times, so the sum is (sum of digits)(n-1)! times the repunit — and worked as 14x6x1111=93,324. No figure.",0.4756
mathematics,11,6,Rank of a Word in Dictionary Order,j,none_symbolic,none,gap_tree_diagram,high,"Figure 1 is rendered: a dictionary-order branching tree for the pool AAGIN with first-letter blocks sized 24,12,12,12, the N subtree expanded to NA and NAA, and a cumulative ruler locating k=50 at NAAIG.",0.5929
mathematics,11,7,Binomial Expansion and Pascal's Triangle,j,none_symbolic,none,gap_pascals_triangle,high,"Figure 7.1 is rendered in full: rows n=0 to 5 of the triangle with the entries 1,5,10,10,5,1 and the annotation 3+3=6 showing each entry as the sum of the two above.",0.7961
mathematics,11,7,"General, Middle and Independent Terms",j,none_symbolic,none,none_symbolic,high,"Ten chunks of the general term T(r+1)=nCr a^(n-r) b^r, the net exponent E(r)=p(n-r)-qr, solving E(r)=0 for r and validating it, plus worked examples and MCQs. No figure anywhere.",0.5063
mathematics,11,7,Greatest Term and Greatest Binomial Coefficient,j,none_symbolic,none,none_symbolic,high,"All ten chunks are the consecutive-term ratio test (n-r+1)/r |b/a| >= 1, the shortcut k=(n+1)|x|/(1+|x|), and numeric examples such as T6=T7=1792. Nothing is plotted or drawn.",0.7863
mathematics,11,7,Coefficient of a Term in a Product of Expansions,j,none_symbolic,none,none_symbolic,med,"The on-topic work splits (1+x)(1-2x)^5 into two expansions and adds the x^3 and x^2 coefficients; the two figures in the pool belong to the conjugate-pair addendum, not to this product technique.",0.5776
mathematics,11,7,Binomial Coefficient Identities and Summation of Series,j,none_symbolic,none,none_symbolic,med,"The chunks are identity lists and the four techniques — substitute x=+-1, differentiate for weight r, integrate for 1/(r+1), multiply two expansions and compare one coefficient. No figure in the ten.",0.7370
mathematics,11,7,Differentiation and Integration of Binomial Series,j,none_symbolic,none,none_symbolic,high,"Term-by-term differentiation giving sum rCr = n2^(n-1) and integration from 0 to 1 giving sum Cr/(r+1) = (2^(n+1)-1)/(n+1), plus roots-of-unity multisection algebra. No figure in ten chunks.",0.6442
mathematics,11,7,Multinomial Theorem,j,none_symbolic,none,none_symbolic,med,"The chunks give the n!/(n1!...nk!) coefficient, the term count n+k-1 C k-1 by stars and bars, and numeric examples (91 terms, 1260); the pool's only figure is Vandermonde's committee bins, a different topic.",0.6738
mathematics,11,7,Binomial Theorem for Any Index and Approximations,j,none_symbolic,none,none_symbolic,high,"Ten chunks of the infinite series 1+nx+n(n-1)x^2/2!+..., the |x|<1 condition, the (1-x)^-p = sum p+r-1 Cr x^r forms, and numeric estimates such as (255)^(1/4)=3.9961. No figure.",0.7524
mathematics,11,7,"Divisibility, Remainders and Last Digits",j,none_symbolic,none,none_symbolic,high,"All ten chunks are base-splitting modular arithmetic — 7^103 = 7(50-1)^51 leaving remainder 18 mod 25, (80+1)^100 = 1 mod 100 — and the conjugate trick for integral/fractional parts. Nothing drawn.",0.6522
mathematics,11,7,Integral and Fractional Parts of Irrational Binomials,j,none_symbolic,none,none_symbolic,med,"The on-topic work is algebra: set I+f=(p+sqrt q)^n and f'=(p-sqrt q)^n, verify 0<f'<1, deduce f'=1-f, then (I+f)f'=(p^2-q)^n. The pool's one figure belongs to the surd rational-terms addendum.",0.5895
mathematics,11,8,Sequences: General Term and Recursive Definitions,j,none_symbolic,none,process_flow,med,"Chunk 239f95eb carries Figure 8.1 in full: three labelled boxes joined by arrows, 'input n=1,2,3' -> 'rule an=2n-1' -> 'output 1,3,5,7', with 'position'/'term an' on the arrows.",0.5851
mathematics,11,8,Sigma Notation and Algebra of Summations,j,none_symbolic,none,none_symbolic,med,"Eight of ten chunks are the sigma definition, linearity rules, partial-range correction, cheat-sheet tables and MCQs; the two figure captions in range belong to the special-sums and alternating-series units.",0.6155
mathematics,11,8,Arithmetic Progression: nth Term and Sum of n Terms,j,none_symbolic,none,none_symbolic,med,"Ten chunks of nth-term/sum formulas, the Gauss-reversal derivation, the Sn=An^2+Bn characterisation and cheat-sheet tables; the only figure caption present is the AGP one, off-topic here.",0.6339
mathematics,11,8,Arithmetic Mean and Insertion of Arithmetic Means,j,none_symbolic,none,none_symbolic,high,"No figure or figure caption anywhere in the ten chunks; the text is Ak = a + k(b-a)/(m+1), the sum-of-means identity, and worked insertion examples between 28 and 10.",0.4832
mathematics,11,8,"Geometric Progression: nth Term, Sum and Infinite GP",j,none_symbolic,none,gap_exponential_growth_decay,med,"[passes split: gap_exponential_growth_decay vs xy_plot; demoted, conservative side kept] Chunk b4faf0a5 prints Figure 8.3 in full: chessboard grain counts, an-vs-n for r=2 'explosive', a 'log an is linear' panel, and an r=0.8 decay panel with an asymptote - a multi-panel, log-axis composite.",0.7698
mathematics,11,8,"Geometric Mean, Insertion of GMs and GP Inequalities",j,none_symbolic,none,none_symbolic,high,"No figure or caption in ten chunks; content is b^2=ac, Gk=a(b/a)^(k/(n+1)), the product-of-GMs derivation, AM-GM for n reals, and MCQ distractor analysis.",0.7090
mathematics,11,8,Harmonic Progression and Harmonic Mean,j,none_symbolic,none,gap_number_line,med,"Chunk 32cfdb20 prints Figure 8.4 in full: a town A/town B round-trip schematic plus two aligned scales, 40-48-60 and 1/40-1/48-1/60, with a 'flip' arrow and 'constant gap 1/240' marked.",0.6504
mathematics,11,8,"AM, GM, HM Relations and the AM-GM Inequality",j,none_symbolic,none,gap_extrema_curve,med,"[both passes GAP, names differed: gap_extrema_curve / gap_number_line] Chunk d9aeeeea prints Figure 2 in full: y = x + 4/x plotted twice with '(2,4) minimum', the bound 4, and '(3,13/3): the actual minimum on x>=3'; a1f5a8b5 adds the a-H-G-A-b spread of Figure 8.5.",0.6606
mathematics,11,8,"Sum of Special Series: Sigma n, Sigma n^2 and Sigma n^3",j,none_symbolic,none,gap_telescoping_cancellation,med,"Chunk 694725b0 is the whole of Figure 8.7: stacked k^3-(k-1)^3 rows with 'every interior cube cancels in a pair', plus 1^3+2^3+3^3 = 36 = 6^2 shown as blocks.",0.6544
mathematics,11,8,Arithmetico-Geometric Progression,j,none_symbolic,none,gap_termwise_product,med,"Chunk 7adac70f prints Figure 8.6 in full: an AP row a, a+d, a+2d, a+3d above a GP row 1, r, r^2, r^3, joined by four multiplication signs to an AGP row a, (a+d)r, (a+2d)r^2, (a+3d)r^3.",0.6794
mathematics,11,8,Telescoping Series and the Method of Differences,j,none_symbolic,none,gap_telescoping_cancellation,med,"Two chunks (a9dc1af7, f84286f4) carry the caption 'Figure 8.8 - Only the first and last terms survive the collapse', so the book draws the cancellation; the rest is partial fractions and the Vn method.",0.6367
mathematics,11,8,Applications and Word Problems on Progressions,j,none_symbolic,none,gap_staircase_line,med,"[both passes GAP, names differed: gap_staircase_line / gap_ap_staircase] Chunk 7338ae04 prints Figure 8.2 in full: a staircase of equal risers d over a, a+d, a+2d, a+3d, beside plotted savings points n vs an (Rs) with d=50 and an = 500+50(n-1).",0.5616
mathematics,11,9,"Distance, Section Formula and Area of a Triangle in the Plane",j,geometry_plane,widget,gap_coordinate_triangle,med,"Chunk 57193fe5 carries the Figure 9.1 caption and 01635548 the drawing: A(-1,3), B(5,-9), P(3,-5) with feet L, M, N on the x-axis and AP:PB = LM:MN = 2:1 marked on axes.",0.5781
mathematics,11,9,Slope of a Line and Angle Between Two Lines,j,geometry_plane,widget,gap_two_curves_angle,med,"Chunk df1a5640 prints Figure 9.2 on axes: lines at theta = 30, 90 and 135 degrees with the inclination angles arced from the +x-axis; 982217ed adds the labelled rise/run triangle of Figure 9.3.",0.6344
mathematics,11,9,Equations of a Straight Line in Various Forms,j,geometry_plane,widget,gap_coordinate_line,high,"Chunks d3109fba and bfe0cf42 print Figures 9.4 and 9.5 in full: 3x+4y-18=0 with P(-2,6), a slope triangle, intercepts A(6,0), B(0,9/2), and the perpendicular ON of length 18/5 at angle omega.",0.6717
mathematics,11,9,Distance of a Point from a Line and Between Parallel Lines,j,geometry_plane,widget,gap_point_line_distance,med,"[both passes GAP, names differed: gap_point_line_distance / gap_point_to_line_distance] Chunk 52cfc183 carries the Figure 9.7 caption: from P(3,-4) to 4x+3y-5=0 the foot is Q(3.8,-3.4) and d=|PQ|=1, drawn as a perpendicular drop projected onto the normal (4,3).",0.6302
mathematics,11,9,Position of a Point Relative to a Line,j,geometry_plane,widget,none_symbolic,low,"The on-topic chunks (df964293, 9ca4efad) are the sign-of-L(P) side test and the PX/XQ = -L(P)/L(Q) ratio in prose and algebra; no figure illustrates them, and the figures retrieved belong to other subtopics.",0.4872
mathematics,11,9,"Point of Intersection, Concurrency and Family of Lines",j,geometry_plane,widget,none_symbolic,high,"No figure or caption in ten chunks: Cramer's rule for the crossing point, the 3x3 concurrency determinant with its proof, the L1 + lambda L2 family theorem, worked examples and MCQs.",0.7356
mathematics,11,9,"Foot of Perpendicular, Image and Reflection of a Point",j,geometry_plane,widget,gap_reflection_in_line,high,"Chunk c6c16217 prints Figure 9.8 on axes: P(2,3), foot Q(0,1), image P'(-2,-1) against x+y-1=0, with the normal (1,1), two equal steps t and t, and PQ = QP' marked.",0.6840
