subject,class_level,chapter_order,concept,exams,archetype,build_class,archetype_v2,v2_confidence,v2_evidence,v2_top_sim
biology,11,3,"Numerical, Cyto- and Chemotaxonomy",n,none_symbolic,none,none_symbolic,high,"Chunks are a two-column definition table (approach vs information used) with paragraph-length cells: cyto = chromosomes, chemo = chemicals, numerical = computer-coded equal weight. Pure prose definitions.",0.5684
biology,11,4,"Basis of Classification: Levels of Organisation, Symmetry and Germ Layers",n,data_table_trend,widget,labelled_figure,med,"Content is body-plan form: asymmetrical/radial/bilateral symmetry, diploblastic mesoglea vs triploblastic mesoderm, acoelomate/pseudocoelomate/eucoelomate - taught as cross-sectional plates, not stages or values.",0.6316
biology,11,9,Chemical Analysis: Acid-Soluble Pool and Biomacromolecules,n,data_table_trend,widget,none_symbolic,low,"Mostly definitions and MW cut-offs (18-800 Da vs >1000 Da) and the four macromolecule classes. The only sequence is grind in TCA, strain, filtrate/retentate — two steps, thinner than a process_flow chain.",0.6808
biology,11,9,Enzyme Action and the Enzyme-Substrate Complex,n,xy_plot,widget,labelled_figure,low,"Chunks pair 'two pictures' of lock-and-key vs induced fit - active-site pocket, complementary contours, moulding on binding - a drawn schematic. Also Figure 9.4 energy graph. Neither is a closed-form xy_plot curve.",0.6039
biology,11,9,"Enzyme Classification, Cofactors and Coenzymes",n,data_table_trend,widget,none_symbolic,high,"Chunks are naming lists: six IUB classes (OTHLIL), coenzyme vs prosthetic group vs metal ion, apoenzyme + cofactor = holoenzyme. Classification list plus mnemonics; no values, no structure to draw.",0.6428
biology,11,9,Factors Affecting Enzyme Activity and Enzyme Inhibition,n,xy_plot,widget,xy_plot,high,"Chunks state the curves directly: temperature 'rises to an optimum then falls sharply' (MCQ on the curve shape), each enzyme has a pH optimum, and substrate conc 'rises then plateaus at Vmax' - a saturation curve.",0.568
biology,11,9,Lipids: Classification and Properties,n,data_table_trend,widget,gap_organic_skeleton,med,"Figure 9.2: saturated fatty acid as a straight zig-zag chain ending -COOH vs unsaturated with a kink at C=C, plus glycerol esterified to three tails. Multi-atom backbone, so outside molecule_struct's one-centre rule.",0.5655
biology,11,9,Primary and Secondary Metabolites,n,data_table_trend,widget,none_symbolic,high,"Chunks are two memorised lists - primary (sugars, amino acids, nucleotides, lipids) vs secondary (alkaloids, pigments, toxins, rubber) - and match-the-column drills. Retrieval also drifted to peptide-bond items.",0.5167
biology,11,11,Factors Affecting Photosynthesis and Blackman's Law of Limiting Factors,n,xy_plot,widget,xy_plot,med,"Chunk carries Figure 11.9 verbatim: 'Rate-of-photosynthesis (y-axis) vs light intensity (x-axis) graph. Curve rises steeply, then plateaus', plus a second higher-CO2 plateau curve. A plotted saturation curve.",0.7237
biology,11,11,"Photosynthetic Pigments, Absorption and Action Spectra",n,xy_plot,widget,gap_spectrum_overlay,low,"Figure 11.1 verbatim: overlay of chlorophyll a's absorption spectrum (humps at ~430 and ~660, trough in green) with the action spectrum tracking it. Two bimodal curves; no CurveKind in xy_plot expresses either.",0.5926
biology,11,12,Respiratory Balance Sheet: Aerobic vs Anaerobic ATP Yield,n,xy_plot,widget,none_symbolic,low,"Chunks are ATP arithmetic: 38 vs 2 ATP per glucose, NADH-3 ATP, FADH2-2 ATP, and a stage/ATP/NADH tally table. Worked accounting, no trend and nothing spatial to draw.",0.5908
biology,11,12,Respiratory Quotient of Different Substrates,n,xy_plot,widget,data_table_trend,med,"Chunks tabulate RQ vs substrate: 1.0 carbohydrate, 0.7-0.9 fat/protein, >1.0 organic acid (malic 1.33, oxalic 4), infinite anaerobic. Short numeric cells, 4-5 rows; ordering exists but no anomaly-marked trend.",0.6638
biology,11,13,Abscisic Acid: Effects and Stress Responses,n,free_body_forces,widget,none_symbolic,low,"Dominant chunks are bullet lists of ABA effects (dormancy, stomatal closure, GA antagonism) plus a see-saw cartoon. One chunk gives an 8-step guard-cell cascade, but the concept is the effects list.",0.6087
biology,11,13,"Auxins: Discovery, Effects and Applications",n,data_table_trend,widget,none_symbolic,low,"Prose only: Darwin/Went coleoptile narrative and lists of auxin effects (elongation, apical dominance, parthenocarpy, 2,4-D). The Went agar-block setup is described in prose, with no figure caption retrieved.",0.6251
biology,11,13,Cytokinins: Effects and Applications,n,data_table_trend,widget,none_symbolic,med,"Chunks list cytokinin sources and actions (cell division, Richmond-Lang anti-senescence, shelf life, auxin:cytokinin ratio) plus a receptor/protein-synthesis explanation. Pure prose and classification.",0.5658
biology,11,13,Ethylene: Effects and Applications,n,data_table_trend,widget,none_symbolic,high,"Chunks give ethylene source (methionine, ethephon) and an effects list: ripening, senescence, abscission, female flowers, pineapple flowering, fruit thinning. A bullet list, nothing with spatial or quantitative form.",0.5186
biology,11,13,Gibberellins: Effects and Applications,n,data_table_trend,widget,none_symbolic,low,"Mostly application prose (bolting, grape stalk, sugarcane, malting, alpha-amylase). One chunk gives a 6-step aleurone GA signalling sequence, but the concept as retrieved is an effects/applications list.",0.612
biology,11,13,Phases of Growth and Growth Rate,n,xy_plot,widget,gap_growth_curve,low,"Arithmetic L=L0+rt 'straight line' against geometric W=W0.e^rt giving 'sigmoid in nature; phases = lag, log, diminishing, stationary'. The S-curve with its four phases labelled is the picture, and xy_plot has no sigmoid kind.",0.6036
biology,11,13,Photoperiodism and Classification of Plants by Day Length,n,data_table_trend,widget,none_symbolic,low,Definitions plus an SDP/LDP/DNP classification list with examples and night-break reasoning. Only a fragment ('the night-break bar instead reads FLOWERS') hints at a light/dark bar figure - too thin to earn one.,0.6405
biology,11,13,Vernalisation,n,data_table_trend,widget,none_symbolic,high,"Chunks explain the cold requirement, competence of the apex, devernalisation and adaptive significance in prose; the rest of retrieval drifts to photoperiodism. Definitional content only.",0.6078
biology,11,14,Respiratory Disorders,n,data_table_trend,widget,none_symbolic,med,"Chunks are a disorder list: asthma (bronchiolar inflammation), emphysema (alveolar wall damage, smoking), occupational fibrosis (silicosis, asbestosis), plus pitfall prose. Definitions, no drawn or tabulated content.",0.6436
biology,11,15,Blood Groups: ABO and Rh Incompatibility,n,data_table_trend,widget,data_table_trend,med,"Chunk carries the ABO grid verbatim (Group / Antigen / Antibody / Can donate to / Can receive from) with short cells. Fits the grid limits, but there is no trend axis; the chapter's figure is a compatibility wheel.",0.7317
biology,11,15,Disorders of the Circulatory System,n,data_table_trend,widget,none_symbolic,low,"Retrieval largely missed - top chunks are double circulation and cardiac cycle. The only on-topic content is a cheat-sheet line (hypertension 140/90, CAD, angina, MI, arrest) - definitions in prose.",0.5381
biology,11,15,Electrocardiogram (ECG) and Its Waves,n,wave_form,widget,gap_spirogram,med,Chunks define P/QRS/T deflections and cite 'a tracing (ECG or schematic) with labelled peaks'. Wants an annotated physiological trace with named segments - same picture as gap_spirogram; no registered widget draws it.,0.6813
biology,11,18,Generation and Conduction of the Nerve Impulse,n,motion_path,widget,gap_membrane_gradient,low,"Top chunks: Na+ influx to +30 mV, K+ efflux repolarisation, hyperpolarisation, Na-K pump reset, then saltatory conduction node to node. The picture is ion flux across the axonal membrane, not boxes and arrows.",0.5747
biology,11,19,Adrenal Cortex and Adrenal Medulla Hormones,n,REVIEW,review,none_symbolic,med,"Top chunk is a bullet inventory: aldosterone/Conn's, cortisol/Cushing's, androgens/virilism, Addison's, medullary catecholamines and fight-or-flight effects. The CRH-ACTH axis appears only in a lower chunk.",0.5934
biology,11,19,Gonadal Hormones and Their Functions,n,data_table_trend,widget,gap_feedback_loop,low,"Top chunk is 'Hypothalamus -GnRH-> Anterior pituitary -FSH,LH-> Gonads -> steroids', with testosterone and inhibin feeding back on both upstream nodes. Feedback to two prior nodes is outside process_flow.",0.5913
biology,11,19,Hypo- and Hyperactivity Disorders of the Endocrine Glands,n,data_table_trend,widget,none_symbolic,med,"Retrieval drifted to hormone-action mechanism and worked examples. On-topic content is a gland/hormone/action/disorder summary whose cells ('Cushing's, Conn's, virilism / Addison's') exceed a trend-table cell.",0.5327
biology,11,19,Hypothalamic Releasing and Inhibiting Hormones,n,REVIEW,review,gap_feedback_loop,low,"Chunk gives the 'three-node template' hypothalamus -> anterior pituitary -> target gland, with the product hormone suppressing both upstream nodes - 'a classic negative feedback loop'. A feedback web, not a chain.",0.5552
biology,11,19,Neural vs Endocrine Coordination and Chemical Nature of Hormones,n,REVIEW,review,none_symbolic,med,Chunks contrast neural (fast/brief/local) with chemical (slow/lasting/widespread) and sort hormones by membrane permeability into surface-receptor vs intracellular-receptor classes. Definitions and a prose comparison.,0.6346
biology,11,19,Pancreatic Hormones and Blood Glucose Regulation,n,REVIEW,review,gap_feedback_loop,low,"Chunks state 'rising glucose -> insulin; falling glucose -> glucagon', with counter-regulatory hormones (glucagon, epinephrine, cortisol, GH) opposing insulin. Two antagonistic arms, not one ring or chain.",0.5445
biology,11,19,Parathyroid Hormone and Calcium Homeostasis,n,REVIEW,review,none_symbolic,low,"A Hormone|Secreted by|Stimulus|Target|Effect grid for PTH, calcitonin and calcitriol - four columns and cells like 'Parathyroid chief cells'. The Ca2+ loop is implied but the chunks present a lookup table, not a drawn cycle.",0.6836
biology,11,19,Pineal Gland and Melatonin,n,REVIEW,review,none_symbolic,med,"Only the top chunk is on topic: pineal on the dorsal forebrain secreting melatonin, regulating the diurnal sleep-wake rhythm, pigmentation, immunity. Lower chunks (<=0.42) are other glands. Prose either way.",0.524
biology,11,19,Pituitary Gland: Hormones and Their Actions,n,REVIEW,review,none_symbolic,low,"Retrieved content is the FLAT PiG hormone roster, anterior vs posterior storage, and gland/hormone/disorder summary tables. No lobe anatomy or portal-system figure retrieved here - list content.",0.6091
biology,11,19,Thymus and Thymosins,n,REVIEW,review,none_symbolic,low,"Retrieval failed: top chunk (0.448) is the pineal gland and the next are the thyroid axis. The only thymus content is one MCQ (thymosin, T-lymphocyte differentiation, atrophy after puberty) - prose fact recall.",0.448
biology,11,19,"Thyroid Hormones: Synthesis, Actions and Disorders",n,data_table_trend,widget,gap_feedback_loop,low,"Top chunk is 'Hypothalamus -TRH-> Anterior pituitary -TSH-> Thyroid -> T3,T4' with an explicit dashed negative-feedback arrow back to both. Retrieval was thin on synthesis steps and on the disorder list.",0.529
biology,12,3,Adolescent Sexual Health and Sex Education,n,REVIEW,review,none_symbolic,high,"Chunks are policy prose: RCH pillars, WHO four-aspect definition, cheat-sheet bullets (1951 family planning, ages 18/21). Two of six retrieved chunks are the table of contents. Nothing to draw.",0.4602
biology,12,3,"Hormonal Contraceptives, IUDs and Emergency Contraception",n,REVIEW,review,none_symbolic,med,"Chunks give mechanism prose (Cu2+ ions, mucus/endometrium, 72 h window, Saheli/centchroman), MCQs and a prose family table with long cells. No trend, no numbers grid, no figure specific to this concept.",0.6871
biology,12,3,"Infertility and Assisted Reproductive Technologies (IVF, ZIFT, GIFT, ICSI)",n,REVIEW,review,process_flow,high,"Fig 3.4 is spelled out as a linear strip: '(1) ovum+sperm collected -> (2) fused in culture dish -> (3) zygote -> (4) early embryo (<=8 cells) -> (5) development in womb', with a short ZIFT/IUT spur. 5-node chain.",0.6924
biology,12,3,Medical Termination of Pregnancy (MTP),n,REVIEW,review,gap_timeline,high,"Fig 3.6 is described twice: 'a horizontal gestation timeline from 0 to 24+ weeks', shaded 0-12 green, 12-20 amber, 20-24 orange, >24 red. A banded timeline, not stages or a curve.",0.7003
biology,12,3,Natural and Barrier Methods of Contraception,n,REVIEW,review,none_symbolic,low,"Prose on rhythm/withdrawal/lactational amenorrhea and condom-diaphragm-cap barriers, plus a five-family classification table. Figure 3.1 is only a classification tree (a list as boxes); process_flow cannot draw a tree.",0.6548
biology,12,3,Population Explosion and Population Stabilisation Measures,n,REVIEW,review,none_symbolic,high,"Chunks are NCERT strategy lists, MCQ recall (1951/1971), and worked algebra: Td=70/1.7, P=1000x(1.017)^30. Growth is computed, never plotted. Demographic-transition table cells are long prose.",0.561
biology,12,3,Sexually Transmitted Infections,n,REVIEW,review,none_symbolic,high,"Chunks are a match-the-column STD/causative-agent list (Treponema pallidum, HPV...), the RTI-vs-STD distinction and complication lists. A lookup table with no trend and no anomalies; long cells.",0.5725
biology,12,3,Sterilisation: Vasectomy and Tubectomy,n,REVIEW,review,labelled_figure,high,Fig 3.2 is 'two side-by-side line drawings. LEFT male tract with the vas deferens cut and tied... RIGHT female tract with both fallopian tubes cut and tied' - an anatomical plate with a label layer.,0.6268
biology,12,4,"Chromosomal Disorders: Down, Turner and Klinefelter Syndromes",n,genetics_cross,widget,none_symbolic,med,"Chunks give a prose disorder/karyotype/sex/features table (47 trisomy 21, 47 XXY, 45 XO) and non-disjunction definitions. No karyotype plate or cross is described; the old 'genetics_cross' has no support here.",0.7035
biology,12,4,Chromosomal Theory of Inheritance and Morgan's Drosophila Experiments,n,genetics_cross,widget,none_symbolic,med,"Retrieval returns Sutton-Boveri parallelism prose, the four sex-determination systems table and RF/map-distance numericals. No Morgan cross is laid out; the gene map is only mentioned in a definition.",0.6292
biology,12,4,"Deviations from Mendelism: Incomplete Dominance, Codominance and Multiple Allelism",n,genetics_cross,widget,gap_genetics_cross,med,"Chunks define the 'Punnett square: the checkerboard grid... for laying out all gamete combinations', set up monohybrid crosses, and give F2 ratio tables (3:1, 9:3:3:1, 1:2:1 for Rr Mirabilis).",0.6706
biology,12,4,Gene Interaction and Epistasis,n,genetics_cross,widget,none_symbolic,low,"Chunks are a ratio/type/reason table (9:3:4, 9:7, 12:3:1, 15:1) plus worked arithmetic ('B_P_=9, B_pp=3...'). Classes are counted verbally, not drawn; this is worked algebra on ratios.",0.5994
biology,12,4,Linkage and Recombination,n,genetics_cross,widget,none_symbolic,med,"Retrieval is dominated by the sex-determination table; the on-topic material is numerical - RF = recombinants/total x100, 50% ceiling, linkage groups = n, three-point ordering done by arithmetic, not drawn.",0.5416
biology,12,4,"Mendelian Genetic Disorders (Haemophilia, Colour Blindness, Sickle-Cell Anaemia, Thalassaemia)",n,genetics_cross,widget,gap_genetics_cross,med,"Chunks work crosses explicitly: 'Aa x Aa gives 1AA:2Aa:1aa', 'carrier mother XAXa x affected father XaY -> daughters can be affected', plus pedigree symbol conventions. Rest is definitions and the GAG->GUG fact.",0.7535
biology,12,4,"Mutation: Types, Mutagens and Chromosomal Aberrations",n,genetics_cross,widget,none_symbolic,low,"Definitions (mutation/mutant/mutagen), the point-vs-frameshift rule and reading-frame arithmetic. The four aberrations are given as text gene orders (A-B-D-E deletion, A-D-C-B-E inversion) the board renders already.",0.6529
biology,12,4,Pedigree Analysis,n,genetics_cross,widget,gap_genetics_cross,high,"Chunks give the symbol key (square=male, circle=female, filled=affected, double line=consanguineous) and worked three-generation pedigrees naming I-1, II-3, III-2. A pedigree chart is the object being read.",0.5474
biology,12,4,Pleiotropy,n,genetics_cross,widget,none_symbolic,high,"Chunks are definitional and mnemonic: 'one gene -> many traits', PKU (cognition + pigmentation), sickle-cell effects, plus MCQs contrasting it with polygenic inheritance. No figure, no structure.",0.6048
biology,12,4,Polygenic Inheritance,n,genetics_cross,widget,gap_bar_chart,med,"Chunks state 'continuous variation, bell-shaped', that intermediates are commonest, and give the class frequencies 1:4:6:4:1 and 1:6:15:20:15:6:1 - a distribution over discrete classes. Rest is (1/4)^n algebra.",0.6529
biology,12,4,"Sex Determination in Humans, Insects and Birds",n,genetics_cross,widget,none_symbolic,low,"Chunks are the four-system comparison table (XX-XO, XX-XY, ZZ-ZW, haplodiploidy with example organisms) and a verbal procedure for identifying the heterogametic parent. Prose classification, long cells.",0.5953
biology,12,5,RNA World and Properties of Genetic Material,n,REVIEW,review,none_symbolic,high,"Top chunk is the criteria list (replicate, stable, mutate, express) and a DNA-vs-RNA prose comparison. The one figure retrieved (Hershey-Chase two-track, sim 0.50) belongs to the adjacent experiments concept.",0.5931
biology,12,6,Hardy-Weinberg Principle and Genetic Equilibrium,n,genetics_cross,widget,none_symbolic,med,"Chunks are algebra: p2+2pq+q2=(p+q)2 derivation, quadratic solving for q, observed-vs-expected genotype counts. A 2x2 gamete-frequency grid appears once but the teaching is worked algebra.",0.6498
biology,12,7,Alcohol and Tobacco Abuse: Effects and Prevention,n,REVIEW,review,none_symbolic,low,"Chunks are prose: receptor pharmacology, cirrhosis/cancer harms, prevention advice lists. The one figure is a two-branch tobacco-damage tree (smoke->benzopyrene->DNA->cancer; smoke->CO->Hb), beyond a chain's spur.",0.5399
biology,12,7,"Concept of Health, Disease and Public Health Measures",n,REVIEW,review,none_symbolic,high,"WHO definition, infectious vs non-infectious 'master classification' tree, hygiene/vaccination measures. Pure definitions and a classification list; two retrieved chunks are table-of-contents noise.",0.5659
biology,12,7,"Drug Abuse: Opioids, Cannabinoids and Coca Alkaloids",n,REVIEW,review,none_symbolic,high,"Dominated by the drug->source plant->effect master table and receptor prose (opioid/cannabinoid receptors, dopamine transport). A classification table read as prose; no spatial or plotted content.",0.6287
biology,12,8,Biocontrol Agents in Pest and Disease Management,n,REVIEW,review,labelled_figure,low,"Figure 8.7 in chunks is a drawn three-panel strip: caterpillar on leaf, zoom into the alkaline gut, lysed epithelial cells, plus an untouched bee inset. Anatomical backdrop, so a plate not a widget.",0.6589
biology,12,8,Diversity and Habitats of Microbes,n,REVIEW,review,none_symbolic,low,"Retrieval missed: top chunks are household-fermentation cheat sheets, industrial-product tables and an addendum answer key, not microbial habitats. Nothing spatial retrieved; top_sim only 0.50.",0.4997
biology,12,9,"Cloning Vectors: pBR322, Origin of Replication and Selectable Markers",n,geometry_3d,widget,gap_plasmid_map,high,"Fig 9.2: 'Circular map of pBR322 marking ori, rop, ampR and tetR genes, and the restriction sites EcoRI, HindIII, BamHI, SalI, PstI, ClaI positioned around the ring'. A map, not a cycle.",0.6836
biology,12,9,"Restriction Enzymes: Nomenclature, Recognition Sites and Sticky Ends",n,none_symbolic,none,none_symbolic,med,"Chunks are an enzyme-function table, nomenclature rules and MCQ traps ('staggered cut -> sticky ends; straight cut -> blunt'). The cut geometry is stated in words only; no figure retrieved.",0.6109
biology,12,9,Vectors for Plant and Animal Cells: Ti Plasmid and Retroviruses,n,geometry_3d,widget,none_symbolic,med,"Retrieval gives a comparison table (vector type / host / max insert size / key feature) plus Q&A prose on disarming Ti and retroviral integration. Structures listed, not drawn; no figure caption.",0.6436
biology,12,10,Biopiracy and Patent Issues,n,REVIEW,review,none_symbolic,med,"Definition tables (biopatent/biopiracy/bioethics) and the neem/turmeric/Basmati case histories with TKDL prior art. One author's 'Visualise this' cause-and-response box flow, but the substance is legal prose.",0.6524
biology,12,10,"Biosafety, GEAC and Ethical Concerns of GMOs",n,REVIEW,review,none_symbolic,high,"Term tables, GEAC expansion, assertion-reason and match-the-column items on why GMO release needs approval. Definitions and MCQ drill throughout; nothing to draw.",0.659
biology,12,10,RNA Interference and Nematode-Resistant Plants,n,wave_form,widget,process_flow,med,Numbered steps: sense + antisense RNA -> pair into dsRNA -> RNAi silences nematode mRNA -> no translation -> parasite cannot survive. The author calls it a 'vertical flow'. A 4-5 node chain.,0.6656
biology,12,11,"Competition, Competitive Exclusion and Resource Partitioning",n,REVIEW,review,none_symbolic,med,"Prose on Gause's principle, Connell's barnacle removal experiment and partitioning axes (spatial/temporal/dietary, warblers at canopy heights). Described verbally; no figure or tabulated data retrieved.",0.6172
biology,12,11,Life History Variation and Reproductive Strategies,n,REVIEW,review,none_symbolic,med,"Chunks define life-history variation and list trade-offs: breed once (salmon, bamboo) vs many times; many small offspring (oysters) vs few large. A classification of strategies, no quantitative or spatial form.",0.4833
biology,12,11,"Major Abiotic Factors: Temperature, Water, Light and Soil",n,REVIEW,review,none_symbolic,low,"Mostly definitional prose on temperature/water/light/soil and eury-/steno- terms. Fig 11.1 (range-of-tolerance bell curve) is retrieved but is the tolerance-breadth concept's plot, not the four factors themselves.",0.643
biology,12,11,Mutualism and Commensalism,n,REVIEW,review,labelled_figure,high,"Fig 11.6 appears twice: a 2x3 grid of drawn organism icons per interaction - bee on flower, tick on dog, orchid on a tree branch, mould inhibition zone - each labelled with its sign-pair. A drawn plate.",0.6291
biology,12,11,Parasitism and Brood Parasitism,n,REVIEW,review,none_symbolic,low,Brood parasitism appears as one prose line on egg mimicry inside a coevolution paragraph; remainder is the +/- interaction table and predation-vs-parasitism pitfalls. No cuckoo/host figure retrieved.,0.5453
biology,12,11,"Population Attributes: Density, Natality, Mortality, Sex Ratio and Age Pyramids",n,xy_plot,widget,none_symbolic,low,"Chunks give formulas (D=N/S, Nt+1=Nt+(B+I)-(D+E)) and a one-line age-pyramid gloss ('broad base expanding, bell stable, urn declining'). The plotted figure retrieved is the J/S growth curve, which belongs to the growth models, not to these attributes.",0.6452
biology,12,11,Predation and Prey Defences,n,REVIEW,review,none_symbolic,med,"Prey defences are prose examples (camouflage, monarch toxins, Calotropis glycosides, Acacia thorns) plus Paine's starfish. Holling's functional responses appear as R=aTN and verbal 'rate saturates', never plotted.",0.5449
biology,12,11,Responses to Abiotic Stress and Adaptations,n,free_body_forces,widget,labelled_figure,high,"Fig 11.2: a central stressed organism with four radiating labelled panels (thermostat, gauge, migrating bird, sleeping animal) plus an icon strip - spiny cactus, kangaroo rat, basking lizard. A drawn plate.",0.6997
biology,12,12,Ecosystem Services and Their Economic Valuation,n,REVIEW,review,gap_bar_chart,high,"Fig 12.5 is 'a simple value-share bar or pie for the Costanza US$33 trillion/yr estimate'; c8303132 gives shares: soil formation ~50%, recreation <10%, nutrient cycling <10%, climate regulation ~6%, habitat ~6%.",0.6793
biology,12,12,"Ecosystem Structure: Components, Stratification and Functions",n,REVIEW,review,labelled_figure,med,"Stratification is described as a drawn vertical profile: 'tall trees occupy the top stratum, shrubs the middle, herbs and grasses the bottom', more pronounced in rainforest. Components are a classification list.",0.6298
biology,12,13,Biodiversity Hotspots and Global Conservation Efforts,n,xy_plot,widget,none_symbolic,med,"Hotspot criteria (>=1,500 endemic vascular plants AND >=70% vegetation lost), the 34-vs-36 count, Myers, Ramsar/CBD dates. Criteria and recall lists; the only figure is a two-branch in-situ/ex-situ text tree.",0.6079
biology,12,13,"Ex-situ Conservation: Zoos, Botanical Gardens, Cryopreservation and Seed Banks",n,REVIEW,review,none_symbolic,med,"A catalogue: zoos/captive breeding, botanical gardens, seed and gene banks, tissue culture, cryopreservation at -196 C, IVF, plus the reintroduction/inbreeding caveat. Classification list throughout.",0.6496
biology,12,13,Extinction and the IUCN Red List,n,xy_plot,widget,none_symbolic,med,"Recall figures in prose: 784 extinct in 500 yr (338 vertebrates, 359 invertebrates, 87 plants), >15,500 threatened, 32% amphibians, background vs current rates, CR/EN/VU definitions. Not tabulated as a trend.",0.6427
biology,12,13,"In-situ Conservation: Biosphere Reserves, National Parks, Sanctuaries and Sacred Groves",n,REVIEW,review,none_symbolic,med,"Protected-area categories, Wildlife Protection Act 1972, Hailey 1935, 18 biosphere reserves, sacred groves by region. The only spatial item is the one-line zonation 'Core -> Buffer -> Transition'; no figure retrieved.",0.7082
biology,12,13,India's Biodiversity: Megadiversity and Endemism,n,REVIEW,review,none_symbolic,med,"Recall numbers (2.4% of land, 8.1% of species; ~45,000 plant + ~90,000 animal) and endemic-vs-exotic lists (Lantana, Parthenium, Clarias). The only chart retrieved is the global species pie of another concept.",0.6997
biology,12,13,"Levels and Magnitude of Biodiversity (Genetic, Species and Ecological)",n,xy_plot,widget,gap_bar_chart,med,"Fig 13.4 is 'a proportional (pie or stacked-bar) representation of global biodiversity' - insects ~49%, other animals 21%, plants 22%, fungi/microbes 8%. The 'levels' half is a definition ladder.",0.6304
biology,12,13,Loss of Biodiversity and the Evil Quartet,n,REVIEW,review,none_symbolic,high,"A ranked list of four causes - habitat loss & fragmentation > over-exploitation > alien species > co-extinction ('HOAC') - with a mechanism sentence each. An ordered classification list, not stages or values.",0.5756
biology,12,13,Patterns of Biodiversity: Latitudinal Gradient and Species-Area Relationship,n,xy_plot,widget,xy_plot,high,"Fig 13.1 quoted: LEFT arithmetic axes, species richness vs area as a rising rectangular hyperbola flattening to a plateau; RIGHT log-log, log S vs log A a straight line of slope z, intercept log C. S=CA^z given.",0.6301
biology,12,13,"Reasons for Conserving Biodiversity: Narrowly Utilitarian, Broadly Utilitarian and Ethical",n,REVIEW,review,none_symbolic,med,"Chunk 5f6a9ba4 gives exactly the three argument-types (narrowly utilitarian goods, broadly utilitarian ecosystem services, ethical). Retrieval is otherwise weak (0.48) but the content is a three-way prose argument.",0.4815
biology,12,13,Species Diversity and Ecosystem Stability (Rivet Popper Hypothesis),n,xy_plot,widget,labelled_figure,med,Fig 13.2: 'a stylised airplane with many small rivets across the fuselage and wings... a wing rivet labelled keystone species - high risk'. A drawn analogy plate; the rest is stability criteria in prose.,0.6489
chemistry,11,1,"Atomic Mass, Average Atomic Mass and Isotopic Abundance",b,none_symbolic,none,none_symbolic,high,"Chunks are the u definition, N_A, the weighted-average formula A=sum(A_i x_i) and MCQ arithmetic on Cl-35/37 abundance. Pure numeric definitions; nothing spatial.",0.5721
